,frame_id,coord,tracklet_id
4209,954,[347.57233442 319.34126165],47
4210,955,[804.92720611 202.06525459],10
4211,955,[545.06438728 468.69914837],5
4212,955,[126.86209508 453.02218014],23
4213,955,[554.8637365  211.72084792],3
4214,955,[347.28796731 319.50224251],47
4215,956,[807.43474794 203.69305558],10
4216,956,[546.69993717 466.85768438],5
4217,956,[125.64290546 451.86892585],23
4218,956,[550.37994248 211.85003341],3
4219,956,[343.97215039 320.76164218],47
4220,957,[807.74901591 202.72070314],10
4221,957,[558.04554237 460.81708907],5
4222,957,[126.14623953 451.23502039],23
4223,957,[549.48522573 214.42397098],3
4224,957,[349.69961842 314.84138637],47
4225,958,[808.96663043 199.49402867],10
4226,958,[563.9111385  456.91443458],5
4227,958,[125.93344011 450.22916023],23
4228,958,[548.02585991 212.24782152],3
4229,958,[352.16599734 314.44410029],47
4230,959,[808.22759315 196.13050951],10
4231,959,[566.46994586 446.47493816],5
4232,959,[126.90709724 450.00831258],23
4233,959,[548.49606904 207.53907627],3
4234,959,[357.5470975  315.85748127],47
4235,960,[809.22746769 193.28040427],10
4236,960,[565.92909544 434.78641551],5
4237,960,[127.08523868 449.06748552],23
4238,960,[548.70637446 203.86600153],3
4239,960,[360.21812746 318.26726775],47
4240,961,[807.27190075 192.49008617],10
4241,961,[563.99034373 426.11621085],5
4242,961,[127.53455267 447.78403299],23
4243,961,[550.04421987 202.43139565],3
4244,961,[359.21153197 311.08156831],47
4245,962,[806.78616741 195.53761412],10
4246,962,[559.25858903 425.0490191 ],5
4247,962,[126.3501678  444.64091964],23
4248,962,[547.98182273 197.50212998],3
4249,962,[355.63435127 311.08559406],47
4250,963,[807.26596285 197.01842125],10
4251,963,[557.28663333 428.68133609],5
4252,963,[128.41103637 435.69857772],23
4253,963,[533.66690145 195.98185232],3
4254,963,[354.21829635 310.72050526],47
4255,964,[809.10027642 197.32340757],10
4256,964,[555.4521356  430.96683074],5
4257,964,[141.57438202 428.2803299 ],23
4258,964,[518.01245218 193.32373274],3
4259,965,[808.49008376 199.89353924],10
4260,965,[554.00182715 432.59150211],5
4261,965,[149.25814886 413.1396052 ],23
4262,965,[500.91896839 192.33231072],3
4263,965,[362.46501627 304.66869   ],47
4264,966,[807.50291109 202.69608086],10
4265,966,[553.63219603 434.11865003],5
4266,966,[162.30467843 390.78365457],23
4267,966,[493.16320361 192.47871784],3
4268,967,[807.1515531  204.76476589],10
4269,967,[558.5600386  434.28844755],5
4270,967,[489.55280067 196.264235  ],3
4271,967,[251.62587984 266.08479433],47
4272,968,[802.56461064 207.80018409],10
4273,968,[560.45306778 440.19556866],5
4274,968,[489.51978526 202.32254215],3
4275,968,[235.70414704 220.6775941 ],47
4276,969,[797.27165543 210.39059494],10
4277,969,[573.95387646 452.6327084 ],5
4278,969,[254.14345998 178.0095439 ],47
4279,970,[795.42100654 204.53979463],10
4280,970,[601.24366087 460.1383606 ],5
4281,971,[794.65372067 208.01295798],10
4282,971,[618.79996208 463.17539812],5
4283,971,[143.14881023 440.77133728],23
4284,972,[798.1261828  207.18474991],10
4285,972,[649.3852684  464.76177424],5
4286,973,[796.41751203 203.13105599],10
4287,973,[661.26073934 464.86135028],5
4288,973,[594.69735107 204.95339966],50
4289,973,[147.15546878 451.20950231],23
4290,974,[795.23507064 202.77880927],10
4291,974,[666.22593483 463.37110223],5
4292,974,[593.80683545 198.9886552 ],50
4293,974,[149.06152259 455.32008789],23
4294,975,[795.66483285 203.09923481],10
4295,975,[665.45172437 464.29437775],5
4296,975,[146.17058807 456.4073378 ],23
4297,976,[797.11251776 203.6493395 ],10
4298,976,[665.8878096  465.11581933],5
4299,976,[128.91843552 457.55455749],23
4300,977,[793.61490539 211.46189716],10
4301,977,[666.60677741 465.51846644],5
4302,977,[117.92816356 455.30179954],23
4303,977,[601.35180412 203.35796786],50
4304,978,[791.07997045 213.51040822],10
4305,978,[666.63924686 464.18122381],5
4306,978,[112.95625892 454.76111902],23
4307,978,[606.88115729 211.6127721 ],50
4308,979,[791.65804748 211.98312063],10
4309,979,[668.17470074 461.96907417],5
4310,979,[110.5613079  454.97148944],23
4311,979,[600.48954583 206.01594516],50
